Gene_acc,PG.ProteinAccessions,WT1,WT2,WT3,11-1,11-2,11-3,Desc
1536,Tb927.11.1000:mRNA-p1,45269.6875,39927.73046875,8830.939453125,9199.9970703125,20481.50390625,8978.3955078125,kinetoplastid kinetochore protein 16
1537,Tb927.11.10000:mRNA-p1,130613.484375,116825.3046875,127322.4140625,93797.765625,92723.359375,109328.6875,"Charged multivesicular body protein 3, putative"
1538,Tb927.11.10010:mRNA-p1,709033.6875,695601.6875,780384.125,892200.375,958282.625,907780.875,"vacuolar sorting-associated protein-like, putative"
1539,Tb927.11.10020:mRNA-p1,1050666.125,907944.375,813115.125,1045709,847050.9375,1141821.5,"short-chain dehydrogenase, putative"
1540,Tb927.11.10025:mRNA-p1;Tb927.11.10030:mRNA-p1,5686125,5929276.5,5638673,4585684,2751301.75,3888072.25,"60S ribosomal protein L29, putative"
1541,Tb927.11.10040:mRNA-p1,603439.8125,584420.5625,494814.09375,442581.34375,576335.125,497545.09375,"hypothetical protein, conserved"
1542,Tb927.11.10060:mRNA-p1,850814.0625,809840.875,769159.9375,759969.0625,842645.3125,813300.0625,"Biotin--acetyl-CoA-carboxylase ligase, putative"
1543,Tb927.11.10070:mRNA-p1,454603.28125,485303.59375,320043.46875,468634,390525.21875,496756.875,"Bromodomain, putative"
1544,Tb927.11.10080:mRNA-p1,163562.734375,159243.25,151119.296875,110992.78125,126052.40625,128541.25,"LSU ribosomal protein, mitochondrial, putative"
1545,Tb927.11.10090:mRNA-p1,41993.6328125,46759.1640625,57736.16015625,76457.4140625,73943.59375,70072.84375,"hypothetical protein, conserved"
1546,Tb927.11.1010:mRNA-p1,143755.171875,141610.484375,129541.5078125,147049.46875,174622.90625,191110.53125,"chaperone protein DnaJ, putative"
1547,Tb927.11.10110:mRNA-p1,83622.6171875,86868.3046875,55719.2734375,86522.265625,72746.875,62458.58984375,"actin-like protein, putative"
1548,Tb927.11.10120:mRNA-p1,273856.40625,34076.5546875,390974.21875,591326,646985.1875,521500.0625,"hypothetical protein, conserved"
1549,Tb927.11.10130:mRNA-p1,145378.984375,149678.625,147411.5625,118211.53125,123979.2578125,118585.0859375,"hypothetical protein, conserved"
1550,Tb927.11.10140:mRNA-p1,70226.5546875,53939.703125,37079.953125,21712.10546875,24389.193359375,29647.357421875,"hypothetical protein, conserved"
1551,Tb927.11.10150:mRNA-p1,64549.84765625,55779.578125,54401.6640625,42847.390625,39094.91015625,48129.83984375,"Enoyl-CoA hydratase/isomerase family, putative"
1553,Tb927.11.10170:mRNA-p1,201598.125,142977.875,217672.234375,198084.96875,245507.78125,197628.84375,Mitochondrial ribosomal protein L20
1554,Tb927.11.10180:mRNA-p1,50924.88671875,59337.94140625,66692.0078125,77543.71875,65098.26171875,72364.5234375,"hypothetical protein, conserved"
1555,Tb927.11.1020:mRNA-p1,3119151.25,2938509.75,2909601.25,3198335.25,4343145,3555361.5,"ribokinase, putative"
1556,Tb927.11.10200:mRNA-p1,108167.90625,67558.703125,67511.1875,124862.15625,75050.921875,99455.8046875,"hypothetical protein, conserved"
1557,Tb927.11.10210:mRNA-p1,107581.4453125,15260.578125,13977.5517578125,623140.5625,420856.75,139246.328125,"hypothetical protein, conserved"
1558,Tb927.11.10220:mRNA-p1,1040369.3125,969646.375,769311.1875,590366.125,695256.625,690232.125,"hypothetical protein, conserved"
1559,Tb927.11.10230:mRNA-p1,318123.6875,315799.6875,245779.25,287548.75,276721,254029.640625,"RNA polymerase-associated protein CDC73, putative"
1560,Tb927.11.10240:mRNA-p1,3393330.75,3215174,2049484.375,2447002.25,2501179.75,2901003.25,ATP-dependent protease subunit HslV
1561,Tb927.11.10250:mRNA-p1,134253.796875,93095.5078125,105298.703125,120886.21875,108840.046875,127048.8515625,"hypothetical protein, conserved"
1562,Tb927.11.10260:mRNA-p1,669559.5,594604.875,566030.75,783188.875,563103.1875,638227.375,"Peroxin 3, putative"
1563,Tb927.11.10270:mRNA-p1,748210.375,666228.75,632561.75,702798,729949.375,764014.5625,"Golgi SNAP receptor complex member 1, putative"
1564,Tb927.11.10280:mRNA-p1,32648.607421875,71558.703125,65556.1015625,80538.4296875,97689.9296875,80003.6953125,"metallo-peptidase, Clan MC, Family M14, putative"
1565,Tb927.11.1030:mRNA-p1,20848.33984375,13135.55859375,18339.607421875,5891.40625,214871.78125,360860.5625,kinetoplastid kinetochore protein 7
1566,Tb927.11.10300:mRNA-p1,225015.671875,226038.515625,225305.84375,206586.9375,252710.25,204019.734375,"hypothetical protein, conserved"
1567,Tb927.11.10320:mRNA-p1,123382.25,135019.640625,133714.03125,119796.5703125,148059.734375,153730.40625,"TatD related DNase, putative"
1568,Tb927.11.10330:mRNA-p1,134329.40625,127825.328125,149793.859375,266719.6875,308308.6875,290025.8125,regulator of chromosome condensation 1-like protein
1569,Tb927.11.10340:mRNA-p1,369718.34375,330099.3125,368719.78125,346042.9375,351229.15625,397682.9375,"Serine/threonine-protein phosphatase PGAM5, mitochondrial, putative"
1570,Tb927.11.10350:mRNA-p1,27924.482421875,59051.8125,6558.1015625,13384.501953125,4146.7568359375,91138.4140625,"hypothetical protein, conserved"
1572,Tb927.11.10370:mRNA-p1,267606.125,296150.1875,230993.875,161108.0625,160452.6875,168688.375,glycosyl hydrolase-like protein
1573,Tb927.11.10380:mRNA-p1,3106505.5,53026.9453125,42289.359375,30502.287109375,20729.591796875,3156710.5,"hypothetical protein, conserved"
1574,Tb927.11.10390:mRNA-p1,73263.2265625,57598.01953125,57619.546875,58037.3125,47849.08984375,54155.171875,"hypothetical protein, conserved"
1575,Tb927.11.1040:mRNA-p1,367233.53125,344881.90625,307710.4375,368866.09375,349550.21875,404099.1875,TFIIF-like transcription factor subunit 1
1577,Tb927.11.10410:mRNA-p1,84502.453125,91921.234375,119205.765625,74770.828125,136387.046875,109626.21875,"Cornichon protein, putative"
1578,Tb927.11.10420:mRNA-p1,222039.171875,257912.53125,227599.796875,214660.4375,203915.96875,200500.375,"DNA-directed RNA polymerase I subunit, putative"
1579,Tb927.11.10430:mRNA-p1,106406.1015625,100943.296875,115171.578125,127097.3515625,101164.96875,113135.0546875,"hypothetical protein, conserved"
1580,Tb927.11.10450:mRNA-p1,208260.21875,187076.828125,193526.125,172026.65625,226868.921875,183333.6875,"UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase, putative"
1581,Tb927.11.10460:mRNA-p1,55433.828125,46770.95703125,38642.9375,56767.4140625,60091.51953125,60041.82421875,dna replication complex gins protein psf2
1582,Tb927.11.10480:mRNA-p1,209967.828125,239399.375,241100.09375,243310.484375,224163.796875,249041.859375,"PQQ-like domain/WD domain, G-beta repeat/Utp21 specific WD40 associated putative domain containing protein, putative"
1583,Tb927.11.10490:mRNA-p1,Filtered,5019.48291015625,Filtered,32643.275390625,Filtered,Filtered,"hypothetical protein, conserved"
1584,Tb927.11.1050:mRNA-p1,34239.875,38718.6484375,26423.4140625,27344.4140625,19446.4140625,29999.748046875,"ribosome production factor 1, putative"
1585,Tb927.11.10510:mRNA-p1,2283816.75,2039502.375,1935838.375,2123629,2235445.75,2272175.5,"ubiquinone biosynthesis methyltransferase, putative"
1586,Tb927.11.10520:mRNA-p1,606078.125,587087.0625,455990.34375,155135.625,158710.296875,94866.234375,kinetoplastid kinetochore protein 2
1587,Tb927.11.10540:mRNA-p1,665430.625,653224.25,643265.75,525037.625,500833.8125,481024.25,"hypothetical protein, conserved"
1588,Tb927.11.10550:mRNA-p1,77140.3828125,70447.4609375,65633.453125,83311.1953125,78615.9609375,89497.2734375,"hypothetical protein, conserved"
1589,Tb927.11.10560:mRNA-p1,3211180.5,2848751.5,3063391.25,3299822.25,2427101.5,2884498,eukaryotic translation initiation factor 4 gamma 4
1590,Tb927.11.10570:mRNA-p1,285460.65625,199017.390625,190649.578125,276037.5625,219636.59375,231267.875,"LSU ribosomal protein, mitochondrial, putative"
1591,Tb927.11.10580:mRNA-p1,267265.1875,283248.125,234259.6875,250706.140625,222375.59375,295314,"COG (conserved oligomeric Golgi) complex component, COG2/Domain of unknown function (DUF3510), putative"
1592,Tb927.11.1060:mRNA-p1,11633.9716796875,Filtered,Filtered,Filtered,Filtered,Filtered,Vasohibin
1593,Tb927.11.10620:mRNA-p1,18763.58203125,36637.92578125,32021.568359375,35221.34765625,39279.984375,38189.21484375,"hypothetical protein, conserved"
1594,Tb927.11.10630:mRNA-p1,124977.7734375,150000.140625,168097.1875,184299.984375,176643.6875,166141.796875,"hypothetical protein, conserved"
1595,Tb927.11.10640:mRNA-p1,678340.875,607818.75,591399.6875,725894.625,647816.25,693407.6875,"DNA-(apurinic or apyrimidinic site) lyase, putative"
1596,Tb927.11.10650:mRNA-p1,384651.6875,379115.5625,495308.375,408988.53125,400176.75,328102.375,Adaptor protein complex AP-3 subunit beta-3
1597,Tb927.11.10660:mRNA-p1,83430.828125,100630.1875,95842.9375,66112.9375,49174.5625,58426.203125,Basal body protein
1599,Tb927.11.10690:mRNA-p1,3563254,3666956.5,3742490.25,3652775.75,3500660.25,4107448.75,"hypothetical protein, conserved"
1600,Tb927.11.1070:mRNA-p1,853826.125,991711.125,957889.0625,895751.125,1022814.3125,946840.5,"glycosomal transporter (GAT3), putative"
1601,Tb927.11.10700:mRNA-p1,457310.625,484407,501197.34375,438443.625,461382.65625,455532.8125,"glucosidase II beta subunit-like protein, putative"
1602,Tb927.11.10730:mRNA-p1,65406.92578125,89627.5859375,161838.875,79900.015625,202563.140625,465390.6875,"SWI/SNF-related helicase, putative"
1603,Tb927.11.10740:mRNA-p1,264069.9375,452193,271714.625,399143.3125,433391.4375,425020.53125,"vacuolar sorting-associated protein-like, putative"
1604,Tb927.11.10750:mRNA-p1,232486.703125,265708.75,240467.859375,187039.484375,187012.625,215028.921875,"pre-mRNA-splicing factor CWC22, putative"
1605,Tb927.11.10760:mRNA-p1,2264855.25,2444895.75,2267071,2100512.5,2389998.5,2215352.75,kinesin-D
1606,Tb927.11.10770:mRNA-p1,481570.28125,609023.75,345636.09375,439731.25,368529.03125,487453.46875,"VHS domain containing protein, putative"
1607,Tb927.11.10780:mRNA-p1,275772.625,303236.40625,300795.6875,284385.34375,442584.59375,402877.09375,"Voltage-dependent anion channel, putative"
1608,Tb927.11.10790:mRNA-p1;Tb927.11.10910:mRNA-p1,15190329,16521957,16782308,12195385,11018138,10280814,"40S ribosomal protein SA, putative"
1609,Tb927.11.1080:mRNA-p1,77129.5546875,48297.109375,77554.359375,57124.42578125,66559.9296875,84527.8828125,Nucleolar protein 60
1610,Tb927.11.10800:mRNA-p1,197256.6875,210496.1875,170641.484375,170254.984375,175424.359375,154757.6875,"Domain of unknown function (DUF4496), putative"
1612,Tb927.11.10820:mRNA-p1,560112.625,1736211.875,909080.25,1753865.5,1676020.625,1533097.375,"Casein kinase II subunit beta, putative"
1613,Tb927.11.10840:mRNA-p1,128041.484375,146032.65625,145657.734375,101651.859375,92629.2578125,89581.8125,"hypothetical protein, conserved"
1614,Tb927.11.10850:mRNA-p1,63371.6875,57479.42578125,54250.140625,65507.3203125,45793.5390625,61349.5546875,"hypothetical protein, conserved"
1615,Tb927.11.10860:mRNA-p1,298879,270433.09375,276683.34375,220871.046875,181031.59375,181644.34375,20S-pre-rRNA D-site endonuclease NOB1
1616,Tb927.11.10870:mRNA-p1,313906.125,353150.90625,371892.625,456124.125,409684.75,531146.25,32 kDa ER-associated protein
1617,Tb927.11.10880:mRNA-p1,137245.046875,125709.1796875,116492.3828125,196130.59375,170817.75,204225.5625,"hypothetical protein, conserved"
1618,Tb927.11.1090:mRNA-p1,19608714,17207800,14608622,15853005,21291812,18379138,"calpain-like protein, putative"
1619,Tb927.11.10900:mRNA-p1,18018.94140625,19348.04296875,11469.8134765625,15225.6435546875,22077.474609375,12501.9404296875,Component of motile flagella 9
1621,Tb927.11.10930:mRNA-p1,25320.302734375,21132.2890625,21117.5703125,23610.62109375,25366.58984375,30000.927734375,tubulin delta chain
1622,Tb927.11.10940:mRNA-p1,168740.65625,157634.234375,154471.890625,74553.40625,75708.109375,53898.04296875,"hypothetical protein, conserved"
1624,Tb927.11.10960:mRNA-p1,291058.0625,269452.875,238554.8125,253829.703125,294451.71875,290515.15625,"2OG-Fe(II) oxygenase superfamily, putative"
1625,Tb927.11.10970:mRNA-p1,25474.068359375,24516.02734375,38053.25390625,33914.5859375,35914.89453125,24754.57421875,"RWD domain/Uncharacterized protein family UPF0029, putative"
1626,Tb927.11.10980:mRNA-p1,359251.8125,57215.3046875,239905.9375,240425.125,421117.25,277791.4375,"Got1/Sft2-like family, putative"
1627,Tb927.11.10990:mRNA-p1,842356.25,906689.4375,874232.6875,690505.1875,738482.75,767811.625,"methylthioribose-1-phosphate isomerase, putative"
1628,Tb927.11.11000:mRNA-p1,463236.9375,507847.46875,1090117.125,1076002.75,893226.1875,1004324.6875,"Calponin homology (CH) domain containing protein, putative"
1629,Tb927.11.11010:mRNA-p1,115241.5078125,128993.671875,104740.0625,134115.40625,142095.25,148348.359375,"hypothetical protein, conserved"
1630,Tb927.11.11020:mRNA-p1,71639.171875,67171.2890625,64947.453125,75855.765625,70031.4140625,64939.37109375,"hypothetical protein, conserved"
1631,Tb927.11.11030:mRNA-p1,137456.265625,120663.9296875,133750.9375,133994.90625,147943.078125,128965,exosome-associated protein 4
1634,Tb927.11.11080:mRNA-p1,357703.21875,371333.15625,383948.96875,384954.5,382686.5,373049.625,Nucleoporin NUP149
1635,Tb927.11.11090:mRNA-p1,44354.46875,35413.375,39220.83984375,84405.7109375,49421.65625,64019.5234375,Nucleoporin NUP140
1636,Tb927.11.1110.1-p1,8949402,11549096,10302474,7974062,7744473.5,8501835,"calpain, putative"
1637,Tb927.11.11100:mRNA-p1,836577.8125,705243.75,745024.375,695821.1875,763945.75,756773.25,glucosamine 6-phosphate N-acetyltransferase
1638,Tb927.11.11120:mRNA-p1,105728.765625,127134.8125,109685.2421875,89064.8515625,94011.65625,94314.625,"hypothetical protein, conserved"
1639,Tb927.11.11135:mRNA-p1,112967.1953125,117628.2578125,120175.4765625,107831.328125,92691.6875,103704.7734375,hypothetical protein
1640,Tb927.11.11140:mRNA-p1,50116.8515625,23624.80078125,21425.28125,40048.640625,38243.375,41388.4921875,hypothetical protein
1641,Tb927.11.11150:mRNA-p1,281131.21875,337750.59375,343049.84375,313430.25,311101.65625,328891.59375,U5 snRNP-specific 40 kDa protein
1642,Tb927.11.11160:mRNA-p1,219826.796875,222925.21875,204677.734375,254329.125,276573.15625,256499.265625,Low-affinity phosphate transporter PHO91 (fragment)
1643,Tb927.11.11170:mRNA-p1,347547.375,303890.125,257192.484375,212730.390625,262957.875,248726.125,"hypothetical protein, conserved"
1644,Tb927.11.11200:mRNA-p1,234784.140625,253534.546875,229056.296875,325258.3125,312737.59375,272225.28125,"oligomeric golgi complex component 8, putative"
1645,Tb927.11.11210:mRNA-p1,5037454.5,7826663,37125744,10084134,47170276,10258506,"paraflagellar rod component, putative"
1646,Tb927.11.11220:mRNA-p1,115568.5,133797.125,128179.3203125,112584.0703125,109064.5625,108092.703125,"dynein heavy chain, putative"
1647,Tb927.11.11240:mRNA-p1,275970.90625,168706.640625,102377.109375,26102.71875,27906.365234375,28309.865234375,"hypothetical protein, conserved"
1648,Tb927.11.11250:mRNA-p1,4507977,4231564,3866615,3438590,3407211.75,3572112.75,cytosolic malate dehydrogenase
1649,Tb927.11.11260:mRNA-p1,54261.7421875,71638.2265625,59622.90234375,56799.85546875,72663.5390625,48491.36328125,"hypothetical protein, conserved"
1650,Tb927.11.11280:mRNA-p1,51571.40625,69014.2109375,577485.125,80369.515625,777672.6875,169803.828125,"hypothetical protein, conserved"
1651,Tb927.11.11290:mRNA-p1,726042.375,795428.625,733811.5625,678453.0625,742589.5,777572.3125,"heat shock protein 70, putative"
1652,Tb927.11.11300:mRNA-p1,129824.9765625,94555.703125,143611.828125,84382.71875,82488.8828125,76347.734375,"hypothetical protein, conserved"
1654,Tb927.11.11330:mRNA-p1,120081048,128120144,125031056,117088976,115782304,124019520,heat shock protein 70
1655,Tb927.11.11340:mRNA-p1,79418.3125,55359.234375,73739.921875,75223.046875,47281.2421875,72829.125,gamma-tubulin complex component 3
1656,Tb927.11.11350:mRNA-p1,241813.75,233086.03125,237604.59375,222040.5625,244379.53125,228586.03125,"hypothetical protein, conserved"
1657,Tb927.11.11360:mRNA-p1;Tb927.11.11370:mRNA-p1,8581866,11979898,12054032,10649240,9470637,8664773,receptor for activated C kinase 1
1658,Tb927.11.11380:mRNA-p1,999701.625,942507.375,958306.875,929410.625,910922.125,933834.8125,SUMO-interacting motif-containing protein
1659,Tb927.11.11390:mRNA-p1,1827245.625,1803223.75,1357362.25,1904669.25,1933539,2520126.25,"2OG-Fe(II) oxygenase superfamily, putative"
1660,Tb927.11.11430:mRNA-p1,384061.78125,345562,370402.625,423247.40625,344764.40625,338697.4375,"cullin 1, putative"
1661,Tb927.11.11435:mRNA-p1,147368.5,154050.21875,85806.703125,78910.4140625,85727.84375,105374.2890625,"dynein light chain type 1, putative"
1662,Tb927.11.11460:mRNA-p1,1918764.75,2059686.875,1936529.625,1847876.25,2046180.125,2077709.375,Mitochondrial import receptor subunit ATOM69
1664,Tb927.11.11475:mRNA-p1;Tb927.11.11725:mRNA-p1,2757729.5,2968258.25,2944005.75,1711033.75,1674754.875,1433119.625,ribosomal protein S14p/S29e
1665,Tb927.11.11480:mRNA-p1,56518.9453125,107848.3359375,66610.2890625,27024.7734375,46949.8125,86108.28125,"Trichohyalin, putative"
1666,Tb927.11.11490.1:mRNA-p1;Tb927.11.11490.2:mRNA-p1,70064.40625,68849.375,73011.53125,80701.46875,82077.75,76698.234375,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase-like protein, putative"
1667,Tb927.11.1150:mRNA-p1,152710,192180.90625,181252.6875,220626.140625,215354.609375,207012.21875,radial spoke protein 3
1669,Tb927.11.11510:mRNA-p1,93943.171875,82600.9375,75285.796875,137555.5625,104878.109375,96057.7734375,hd phosphohydrolase family protein
1670,Tb927.11.11520:mRNA-p1,13980442,12795526,10086592,8742579,10184044,10039231,glycosomal membrane protein
1671,Tb927.11.11530:mRNA-p1,23291.810546875,3165821.25,25984.369140625,7723.603515625,19459.111328125,966670.25,"histone acetyltransferase, putative"
1672,Tb927.11.11550:mRNA-p1,388182.28125,414060.96875,516718.875,630174.5,668896.1875,642183.8125,"DNA topoisomerase II alpha, putative"
1673,Tb927.11.11570:mRNA-p1,295745.71875,387376.75,413992.46875,344999.375,344174.71875,348494.5625,"Translation initiation factor eIF-2B subunit epsilon, putative"
1674,Tb927.11.11580:mRNA-p1,50743.5546875,63426.9609375,37234.44140625,3592751,11339.4638671875,138224.09375,"hypothetical protein, conserved"
1675,Tb927.11.11590:mRNA-p1,1980896.75,2134004.25,2322097.75,1495688.5,1944068,1690914.375,Eukaryotic translation initiation factor 3 subunit E
1676,Tb927.11.1160:mRNA-p1,303451.875,281588.53125,312270.75,359897.625,297752.625,346139.53125,"Region in Clathrin and VPS, putative"
1677,Tb927.11.11600:mRNA-p1,19693.115234375,25240.38671875,34713.29296875,28481.880859375,22615.255859375,23386.693359375,"hypothetical protein, conserved"
1678,Tb927.11.11610:mRNA-p1,215951.6875,222102.34375,220131.578125,222783.28125,229809.015625,246739.0625,"Cactus-binding C-terminus of cactin protein, putative"
1681,Tb927.11.11640:mRNA-p1,174290.078125,194379.765625,177730.0625,210096.28125,189311.34375,183358.703125,DNA replication licensing factor MCM6
